status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5550296508_10155848606051509,"The Vikings' home stadium in Minneapolis is named U.S. Bank Stadium, and the Minneapolis-based bank is reportedly a major investor in the controversial project.",#NoDAPL banner at Vikings game ends in arrests,link,http://cnn.it/2iWszjG,2017-01-01 18:31:45,1324,292,160,1040,156,39,57,8,24
comment: ,"No, but if I did perform, I would, you know, perform. #Millivanilli",0,0.1
comment: ,Must of been the Russians.. no proof so it has to be them...,-0.3,0.3
comment: ,Wait for it. Trump or Russia is at fault.,0.2,0.4
comment: ,Or lip synching.,0.1,0.1
comment: ,Lip syncing isn't public speaking.,-0.2,0.2
comment: ,Yes I am...,0.3,0.3
comment: ,Manz in case you wanted to know,0.1,0.1
comment: ,It's still funny.,0.5,0.5
comment: ,This how you handle a tech failure when you're a professional: https://youtu.be/KPWIOTShwmE,-0.1,0.1
comment: ,This is Karey Karma. She's one of the most cut throat drama queens in the music and entertainment industry.,0,0.3
comment: ,"She is payed to sing, it's here job, not payed to lip sinc",-0.5,0.5
comment: ,if its your job to do perform than you should perform,0.3,0.3
comment: ,Why didn't she just sing?,-0.3,0.3
5550296508_10155848247706509,Dozens of minor earthquakes helped bring in the New Year around this small California town.,California earthquake swarm rocks New Year's Eve,link,http://cnn.it/2iVY4uf,2017-01-01 16:56:27,1717,377,423,1217,24,395,15,65,1
comment: ,Jesus Andazola,0.2,0.2
comment: ,http://scedc.caltech.edu/recent/Maps/116-33.html,0.1,0.1
comment: ,That's creepy...,-0.2,0.2
comment: ,"I hope everyone will be safe and sound in new year .peace and love from Iran ????,capital of history and civilization of world's most ancient empire ????",0.4,0.4
comment: ,"They were babies,  not a big deal",0,0
comment: ,Thanks Obama!,0.5,0.5
comment: ,it is well... this too shall pass.,0.2,0.2
comment: ,The potheads are shaking. Lol,0.1,0.2
comment: ,What a way to bring in the New Year,-0.1,0.1
comment: ,I'd rather these to one big one.,0,0
comment: ,Just a matter of time-,0.2,0.2
comment: ,Since when is that area even known as being full of potheads?,-0.2,0.2
comment: ,God is growing impatient,0.2,0.2
comment: ,California pls be save trump is coming,0.1,0.1
comment: ,better than cheeto boy,0.2,0.2
comment: ,spaceships outerspace 2028 the penthouse is the projects aint nobody on section 8 every body u got free healthcare..aint no need 4 no food stamps or welfare...hoverbords with no wheels aint no body Rollin  skates unity in the globes community....of every race sex religion bacgrounds no stress assalamualaikum means  peace no debate#random,-0.5,0.5
comment: ,YOU ARE RIGHT,0.1,0.1
comment: ,Small earthquakes will eventually become big ones soon..calm before the storm maybe..? I think San Andreas is getting to me ahahaha,0.2,0.4
comment: ,Heather Heairet-Long glamis must have got hit?,0,0
comment: ,"if it is in cali and not full of potheads, it is remote and full of pot plants",-0.1,0.1
comment: ,More to it than ya think ... Kansas and Oklahoma have picked up and now towns that never had are having ... including the areas in Kansas & Oklahoma that started back 3-4 years ago -- there's new areas starting a large rate,0,0.3
comment: ,Fetuses.,0.1,0.1
comment: ,My Lord and savoir Jesus Christ is coming back really soon oh i can't wait to wrap my arms around Jesus and don't let go thank you Jesus for saving me thank you!,0.6,0.6
comment: ,Hollyweird needs to get shook up!,-0.1,0.1
comment: ,RosieSabala did you see this?,-0.2,0.2
5550296508_10155848106851509,"The author of a decades-old biography critical of Donald J. Trump  says he asked him to leave a Trump-owned Florida golf course Friday, alleging his presence was ""inappropriate.""",Biographer says Trump booted him from golf course,link,http://cnn.it/2iW3C7Z,2017-01-01 16:12:56,3904,2997,382,1722,84,249,1013,61,775
comment: ,thinskinned whiner,0.1,0.1
comment: ,fake news,0.1,0.1
comment: ,So? It's his property not the White House,-0.2,0.4
comment: ,In true tyrant form,0.1,0.1
comment: ,Cant wait til he evicts these ghetto squatters in 19 days,-0.3,0.3
comment: ,Donald Trump presence is inappropriate everywhere.,-0.4,0.4
comment: ,Fake news alert,-0.7,0.7
comment: ,?? Tis the season for #TrumpTREASON fa la la la la la la la la!??,-0.2,0.4
comment: ,He was a undercover liberal trying to spy for a story about Donald J Trump and he got caught by the soon to be Commander in Chief.,0.3,0.3
comment: ,Truly this is the most presidential man ever elected.,0.3,0.3
comment: ,Bully and a boss!!!!...,0.5,0.5
comment: ,Good !! Go trump,0.3,0.8
comment: ,"Does this biographer have pictures, video, TMZ's presence?",0,0
comment: ,Well Trump's property.. !His choice.,0.3,0.6
comment: ,,0,0
comment: ,Good!!! Nosyass writer!!,0.5,1
comment: ,spoken like a Nazi.,-0.2,0.2
comment: ,BABY!,0.2,0.2
comment: ,So what? It's his property. He can do what he pleases.,0.3,1
comment: ,"Aoccdrnig to a rscheearch at Cmabrigde Uinervtisy, it deosn't mttaer in waht oredr the ltteers in a wrod are, the olny iprmoatnt tihng is taht the frist and lsat ltteers be at the rghit pclae. The rset can be a toatl mses and you can sitll raed it wouthit any porbelm. Tihs is bcuseae the huamn mnid deos not raed ervey lteter by istlef,but the wrod as a wlohe.
Lkie if u can raed tihs",0,0.9
comment: ,No Inappropriate is not cutting all ties with your businesses. Inappropriate is not releasing your tax returns. Inappropriate is how you speak about and treat women.,-0.8,2.5
comment: ,"Mind you, this book was written in 1993. He's a thin skinned, poor excuse for a man let alone a president.",-0.6,1.3
comment: ,He must have a watch list at his hotels! How Nazi like!,0.1,0.8
comment: ,He invaded Trump's safe space and Trump - being the snowflake that he is - was clearly triggered.,-0.2,0.2
comment: ,,0,0
5550296508_10155847924226509,"""If you have something really important, write it out and have it delivered by courier, the old-fashioned way, because I'll tell you what, no computer is safe.""

Donald J. Trump  expressed deep misgivings about technology during his brief exchange with reporters positioned outside his Grand Ballroom. http://cnn.it/2iVGV3R",trump computer.mp4,video,https://www.facebook.com/cnn/videos/10155847924226509/,2017-01-01 15:25:25,11124,6704,3376,5907,265,391,3586,107,868
comment: ,Well he's not wrong,0.2,0.2
comment: ,Says the twitter idiot.,-0.6,0.6
comment: ,"But, you can tweet your minimal brains out...",0.5,0.5
comment: ,Smart man.,0.5,0.5
comment: ,,0,0
comment: ,Don uses twitter just to be ultra secure.,0.1,0.1
comment: ,What about tweets.  lol,0.2,0.4
comment: ,He is right,0.3,0.3
comment: ,Funny he is absolutely correct,0.4,0.4
comment: ,If only Hillary had a brain.,0.2,0.2
comment: ,What are you the Facebook idiot?,-0.4,0.4
comment: ,Is that how he communicates with his Russian comrades? LOL.,0.2,0.4
comment: ,He's right...  for the first time.,0.4,0.4
comment: ,Nice twist of words.,0.8,0.8
comment: ,What a complete imbecile.,-0.1,0.1
comment: ,,0,0
comment: ,QUick!  Invest in Bic pens and lead pencils!  It's the way of the future.,0.2,0.8
comment: ,You tried.,-0.3,0.3
comment: ,I hope someone steals your phone and give it to the world.,0,0
comment: ,Why is Donald Trump acting like he's some expert in tech? He doesn't know what he's talking about.,0,0.1
comment: ,Yes because couriers have never stolen anything and sold it.,0,0
comment: ,But didn't obama promise us a faster/safer internet? Where'd that money go or was it just a deflection to bury something else he failed at?,-0.2,0.8
comment: ,Stock in the Pony Express is skyrocketing!,0.9,0.9
comment: ,lol,0.3,0.3
comment: ,I'm new to CNN. Is CNN one of them  fake news sites?,0,0.6
5550296508_10155847802191509,Mariah Carey  did not have a good end to 2016 during her New Year's Eve performance in Times Square. Her audio track malfunctioned while she was lip syncing to some of her biggest songs. http://cnn.it/2iVKF5I,Mariah Carey walks off New Year show,video,https://www.facebook.com/cnn/videos/10155847802191509/,2017-01-01 14:51:12,10944,4084,2260,5193,117,1039,4279,251,65
comment: ,* A Great Read * The Undeserving Rich: http://prosperityforthepeople.typepad.com/blog/2011/03/the-undeserving-rich.html,0.7,0.7
comment: ,oops,0.1,0.1
comment: ,FRAUD!!!!!,-0.8,0.8
comment: ,2016's final victim.,-0.3,0.3
comment: ,CNN running out of real news? Oh wait I don't think they ever post real news...lol,0,0.1
comment: ,,0,0
comment: ,Another Clinton blaming everyone and everything except her drunken self,-0.1,0.1
comment: ,Her time is over. She's no one now. Hasn't been since the 90's.,-0.1,0.4
comment: ,The Russians hacked her vocal tracks!,0,0
comment: ,Jessica Reiter Cruz,0.2,0.2
comment: ,Ryan Cobey,0.2,0.2
comment: ,"More like she's washed up & sucks - 
#DoneDiva",-0.6,0.6
comment: ,It's over for Mariah..,0.1,0.1
comment: ,Is She Get Paid? ????,-0.5,0.5
comment: ,that's what you get for faking it.,0,0
comment: ,OMFG I WAS OVER THIS CHICK WHEN I WAS 10!!! Give someone else a shot!!!!,0,0
comment: ,Lol!! She was the last Celebrity casualty of 2016!,0.2,0.4
comment: ,And those people in Istanbul thought they had a rough night. ??,-0.2,0.2
comment: ,Lex,0.1,0.1
comment: ,Watch Queen live at Wembley from 1986. Concerts like it put modern ones to shame. No lip syncing & the crowd weren't watching through their phones taking selfies!,0,0.7
comment: ,Because she CAN'T sing!!!,-0.6,0.6
comment: ,Russia had to of hacked the sound system.  Jk,0,0.4
comment: ,the audio did not malfunction...come on CNN....,0,0
comment: ,You're supposed to wait until midnight to drop the ball ??????,-0.5,0.5
comment: ,Your favorite!!!! ???? SaSam Hunter,0.3,0.6
5550296508_10155847713306509,"Before it became the scene of a New Year's Eve bloodbath, the Reina nightclub in Istanbul was a glittering waterside venue frequented by Turkey's wealthy secular millennials and international celebrities.","Istanbul club was a hot spot for celebs, Turkey's elite",link,http://cnn.it/2hZKrWU,2017-01-01 14:20:30,2136,359,177,1165,22,99,10,799,41
comment: ,Liberals ..are u there n seeing this ??,-0.3,0.3
comment: ,Sad world we live in...even gonna get worse after January 20th,-0.6,0.6
comment: ,Soo sad!  ??,-0.5,0.5
comment: ,Worlds elite club...,0.1,0.1
comment: ,Turkey should shut down all the NATO bases inside the country problem solved no more terrorist attacks,0,0
comment: ,"Regardless what political affiliation you have, no one in their right mind supports terrorism.",-0.5,0.5
comment: ,"I hate I.s, terrorsts & you also hate them",-0.5,0.5
comment: ,Why people celebrate New Years?? It always gets worst every year!,-0.6,1.3
comment: ,"I went to Turkey once now I advise not to the radicals are taking over, your not protected.",-0.7,0.7
comment: ,Wrong. Terrorists support terrorism. Hello? Iran?,-0.5,1.6
comment: ,"Blame USA, they are mass murderers",0,0
comment: ,Maybe they should look down all terrorists,-0.5,0.5
comment: ,What is a wealthy secular millennial?,-0.3,0.3
comment: ,"Taner very sad for this terrible news...unbelieveble.
Hope you and yours are fine!
#prayingforistambul",-0.1,1.2
comment: ,Wrong. It's gonna get better. Obama will no longer be president. Hello? Trump,0,1.5
comment: ,Wrong. It's gonna get better. Obama will no longer be president. Hello? Trump,0,1.5
comment: ,What a shame!,-0.6,0.6
comment: ,so sad pray for god,-0.3,0.3
comment: ,MAGA,0.1,0.1
comment: ,#PoliticalRevolution If you liked Bernie Sanders you should read the Green Party platform and support the Green Party! #ItsInOurHands,0.3,0.7
comment: ,#PoliticalRevolution If you liked Bernie Sanders you should read the Green Party platform and support the Green Party! #ItsInOurHands,0.3,0.7
comment: ,Prayers for all here. Hope they find the fecal matter behind it..,-0.1,0.9
comment: ,"Happy New Year. Here is a short story I wrote for my grandchildren. I hope you all enjoy it. You can substitute the names for your kids. :) 
Once upon a time there were two young children named Mya and Jordan. Jordan and Mya were brother and sister. 
They lived far away from their pop pop who loved them more than candy. Pop pop had gardens of food and fruits
that they could eat when ever they wanted. 
Also pop pop had chickens to play with. One day while Jordan and Mya were playing in the back yard, pop pop fell asleep 
in his chair under a shady tree. 
A small red fox sneaked into the yard and was trying to get into the chicken coop to eat the chickens.
Mya heard the chickens making a ruckus and said,""Hey jordan, something is going on in the chicken coop"". 
The two of them jumped up at the same time and began to run towards the coop. When they got closer, Jordan
saw the fox.
Being the best big brother a girl could ask for, he stopped Mya and told her to stay where she was, because she was 
safe there.
Then, he continued to the chicken coop. When he got there, the fox was trying to dig under the wire fencing. Jordan grabbed a long stick and
approached the fox.
""Go away fox"", yelled Jordan, ""these chickens are our friends"". The fox looked right into Jordans eyes. His heart sank
a bit with fear, and then, 
he stood up straight and ran straight toward the fox, swinging the stick back and forth to scare him away. The fox didn't budge.
Then the fox began to dig again. Jordan thought for 
a moment and then he had a plan. ""Mya"", Jordan called. ""Yes Jordan"" said Mya. ""What do you want""? ""I need you to go by the little
pool and fill the water guns, so we can shoot the fox and save pop pops
chickens"" said Jordan. Mya ran to the small pool. She picked up the squirt guns and stuck them under the water. When they were full, 
she plugged the ends and ran as fast as she could
to the side of coop wher Jordan was waiting. ""Ok"" said Jordan, ""when I count to three, we start shooting the fox"". Mya
looked at Jordan with tears in her eyes.
""Jordan"" she said, ""the fox is so cute, I don't want to hurt it"". ""But"" said Jordan, ""these are only water guns to scare him"". ""Even
so"", said Mya, ""I don't want to scare him either"". ""Well than, what do you suggest we do Mya""? Said Jordan. 
""well if he is trying to eat the chickens, maybe he is hungry. Let's give him something else to eat and
maybe he will leave the chickens alone"". ""Ok"" said Jordan. ""Let's go see what pop pop has that we can feed him"".
The two children scurried up the deck stairs and into the kitchen. Imediately Mya saw Sparky's bowl. Sparky 
was pop pops lazy old dog.
""Jodan"", said Mya, ""we can feed the fox Sparky's food"". ""Allright"" he said, ""let's see what happens"". Jordan opened the 
cabinet and grabbed a clean bowl.
Mya got a cup from the cubboard, stuck it down into the food bag and filled the bowl. The door flew open
and they were down the stairs and back to the coop in no time at all. 
Mya placed the bowl on the ground near as she could to the fox, who had by now almost dug under the fence. 
The fox looked into Mya's wide eyes, she starred intently back at him. She said, ""this food is for you mr fox"".
The fox smelled the food and it seemed he was interested in exploring the bowl to see what it was. In a few
seconds the little fox was eating Sparky's dog food from the bowl the children gave him.
He gobbled it all up in just a few minutes. Then the fox slowly walked closer to where Mya and Jordan were 
standing watching him eat. He rubbed up against their legs like a cat and then dashed away into the wooded lot
next to the garden. Just then pop pop woke up. The kids told Pop pop of their wonderful adventure with the 
chickens and the fox. ""We saved the chickens"" said jordan proudly. ""And"" said mya, ""we made a new friend"". ""Sure you did"", 
said pop pop with a grin. ""You are the best little helpers a pop pop ever had. I love you both so much"". ""Ok"" 
said pop pop, ""after that adventure, I bet you two are hungry like the fox. Let's go have dinner, and you can tell me the 
whole story again and again"". The end.",0,18
comment: ,"Do you know what a millennial is? What wealthy means? What secular means?
Figure it out.",-0.1,0.8
comment: ,"Michael Sean and Donnie Williams,  how are you pro Trump?  You're black!?!",0.1,1.2
5550296508_10155847573566509,"Donald J. Trump plans to repeal a raft of President Obama's executive actions in his first day in office, his incoming White House press secretary said Sunday.","Trump to 'repeal a lot' of Obama's actions on day one, top aide says",link,http://cnn.it/2iVwWvu,2017-01-01 13:35:02,14400,6852,1427,6709,1059,162,460,353,5657
comment: ,Trump is trash!,-0.3,0.3
comment: ,God Bless America in 2017!,0.7,0.7
comment: ,Good !!!,0.8,0.8
comment: ,Right on!,0.2,0.2
comment: ,Including any sanctions against his new best friend Vladimir Putin. What a traitor.,-0.1,0.8
comment: ,God bless him!,0.6,0.6
comment: ,He's about to screw over the middle class. Mark my words!,0,0.7
comment: ,Traitor.,0.1,0.1
comment: ,As he should. Obama has been the worst President in our History and his race has nothing to do with it. His race dividing does though.,0,1.5
comment: ,https://www.facebook.com/potus/photos/a.428389484017564.1073741830.424207551102424/580790362110808/?type=3&theater,0.1,0.1
comment: ,Good! Time for real hope and change.,0.5,1.1
comment: ,Donald Trump is a sorry excuse for a man and a sorrier excuse for a leader. He's in way over his head.,0,0.4
comment: ,Good,0.6,0.6
comment: ,repeal away,0,0
comment: ,As long as it's nothing about what Obama did for the environment...,-0.4,0.4
comment: ,Let him knock himself out while at it...Bull in a china store,-0.5,0.5
comment: ,Jet fuel can't melt steel beams,-0.2,0.2
comment: ,"good, forcing the American people to do your bidding is ANYTHING but democratic",-0.6,0.6
comment: ,Wonderful!!!!!! ?????,0.6,0.6
comment: ,And it unfortunately begins..??.. why!!!!,-0.6,0.6
comment: ,Go President Trump!  Make America Great Again!,0.6,1.2
comment: ,You're an idiot.,-0.3,0.3
comment: ,They've never met. Your about as deep as your dick is long....,-0.1,0.3
comment: ,I'm all for it!,0.2,0.2
comment: ,This man should not be anywhere close to the presidential office. He needs to see a therapist about revengeful anger issues. He's toxic to the world.,0,0.9
5550296508_10155847470196509,The Hollywood sign got a little green over New Years.,Hollywood sign vandalized to read 'Hollyweed',link,http://cnn.it/2iVqFjk,2017-01-01 13:05:02,68634,3812,18086,39837,2664,940,24889,79,225
comment: ,Proud fam.,0.7,0.7
comment: ,Shelby Kay Payne,0.2,0.2
comment: ,Matthew Studdert,0.1,0.1
comment: ,Shawn Packer,0.7,0.7
comment: ,"Would've been a lot better if that happened at April 20 itself.
Either way, Snoop Dogg, my OG, be proud.
420 blaze it
EDIT - I rather vape. Vape Nation, peeps. /\\/",0.2,1.5
comment: ,Iris!,0.1,0.1
comment: ,Nice !!!!,0.8,0.8
comment: ,Politically speaking they do seem like weeds don't they?,-0.5,0.5
comment: ,"They're just having fun...No one was hurt, it's not graffiti, no permanent damage.",0.1,0.1
comment: ,dafuq,-0.6,0.6
comment: ,Nadine Kenny,0.3,0.3
comment: ,"I wouldn't call that ""vandalized"", I call that an improvement.",-0.2,0.2
comment: ,Amazing,0.7,0.7
comment: ,Snoop Dog did it,0.5,0.5
comment: ,Kristina Marabini you might like this!,0,0
comment: ,Paul Shannon Elle Shannon,0.5,0.5
comment: ,How does this happen? SECURITYYYYY???,-0.2,0.5
comment: ,YES!!! This is life!,0.7,1.4
comment: ,Smoke weed everyday!!,0.7,0.7
comment: ,Making America Great Again one sign at a time ????,0.5,0.5
comment: ,Brian Allen,0.3,0.3
comment: ,Tony Nima Franco Ostolaza,0.3,0.3
comment: ,Facovi Max,0.1,0.1
comment: ,"It should read ""Hollyweird"".",-0.1,0.1
comment: ,Lucas Navarro Eva Lopez Merle Schlaeger Boris Peshev Anders Sandberg,0.4,0.4
5550296508_10155847354001509,CNN's Van Jones says 'The Clinton days are over' in the Democratic Party and it's time for a new generation of leadership to lead the party. http://cnn.it/2hZtITD,Van Jones: 'The Clinton days are over',video,https://www.facebook.com/cnn/videos/10155847354001509/,2017-01-01 12:33:09,3966,1493,388,3501,261,25,134,27,18
comment: ,Really ?,-0.4,0.4
comment: ,Bernie Sanders is our leader,0.4,0.4
comment: ,Out of the frying pan and into the fire,0.3,0.3
comment: ,How does he still have a job he is racist,-0.7,0.7
comment: ,"wish it could be Michelle but she has repeatedly ruled that out.  Liz and Bernie puleeese, and maybe Joe.",0.3,0.6
comment: ,Craig,0.2,0.2
comment: ,Cory Booker!,0.2,0.2
comment: ,Why is this guy even still relevant?,-0.4,0.4
comment: ,Hillary should have worked at time square last night. If anybody knows how to drop the ball at the last minute it's her!,0,0.3
comment: ,Me Pedro-Luis,0.4,0.4
comment: ,no sh**!,0,0
comment: ,"Some journalists will nod in agreement w/ this article, others will get indignant. Judge accordingly. http://ghionjournal.com/barking-dog-journalists/",0,0.7
comment: ,Shut up black racist.,-0.8,0.8
comment: ,"Donald Trump¡¯s PizzaGate Silence Is Becoming Unacceptable!

http://greeknewsondemand.com/2016/12/30/donald-trumps-pizzagate-silence-is-becoming-unacceptable/",-0.3,1.1
comment: ,Smartest thing he's said.,0.3,0.3
comment: ,Sanders Warren until they find some youth to carry them,0.2,0.2
comment: ,Sanders or Warren; Next question!,0.2,0.2
comment: ,Lmao hell die of old age by then,-0.3,0.3
comment: ,"I'm sure 4 years of Trump Hell will help gather support for a New Democratic leader, one that will outshine the repube licans and make America Liberal again :)",0.8,0.8
comment: ,"My New Year's resolution: Hillary disappears from the limelight. Well, It is my prayer that Trump becomes one of the greatest ever POTUS in history. He reminds me of Ronald Reagan & he's the reincarnation of George Washington.",0.2,1.8
comment: ,Hes only relevant to snowflakes.,-0.2,0.2
comment: ,BERNIE!,0.1,0.1
comment: ,He is gone mad after clinton defeat..,-0.6,0.6
comment: ,Time for Van to move on with them he is so racist,-0.8,0.8
comment: ,Kermit the frog.,0.2,0.2
5550296508_10155846563766509,"These are Hatchimals, perhaps the most sought after toy of the holiday shopping season. But now, some buyers are saying these eggs won't hatch. More: http://cnn.it/2hSZguo",Hatchimals are kind of like real-life Tamagotchis,video,https://www.facebook.com/cnn/videos/10155846563766509/,2017-01-01 08:32:01,1049,395,240,845,44,21,132,5,2
comment: ,In other news this reaction is better than Mariahs whole performance ?????? https://youtu.be/wVyTewAPqNo,0,0.3
comment: ,https://www.youtube.com/watch?v=vsQJiZtbOdo  NEW SONG  it's something inside my blood!    With lyrics  (tita caldas),0.3,0.7
comment: ,"More importantly, Betty White made it to 2017",0.4,0.4
comment: ,uummmmm ..its called a faulty toy....... it does happen.....,-0.2,0.2
comment: ,Sit on it and wait like the Eagles do,0.2,0.2
comment: ,"Should call them Trumpimals - they are like Trump's promises, they will never happen.",0,0
comment: ,"Amen! And knock on wood! All the memes tryna jinx her. U cant kill a beast like betty!!!! She's an animal!!! Vicious!! ""Thank u for being a friend!"" Lol",0.3,2.9
comment: ,Overpriced paperweights.,-0.8,0.8
comment: ,"Sierra Nevada 
There is one book on table.
There are two books on table.",-0.1,0.3
comment: ,Glad to see you're taking your hate into 2017.,0.1,0.1
comment: ,So after it hatches..what can it do? Just light up and make sounds? Can i teach it to do my dishes?,0,0
comment: ,So after it hatches..what can it do? Just light up and make sounds? Can i teach it to do my dishes?,0,0
comment: ,CNN... I've seen ppl report on the non-hatching n the supposed cuss word conspiracy about them since xmas.. this is a tad late for a news source. Lol,0.2,0.6
comment: ,It's not hate when it is fact.,-0.3,0.3
comment: ,"Well, in life not all eggs hatch. Life lesson?",0,0
comment: ,and so did all Kardashians....,-0.4,0.4
comment: ,You have to put them in real eagle's nest so they can hatch.????,-0.2,0.2
comment: ,Raven Lin yo whats this,0.3,0.3
comment: ,I have high hopes for Trump....I think he will be another George Washington,-0.3,0.3
comment: ,Maggie Evans kind of hard to keep promises when you're not in office yet. But you keep letting that hate flow through your veins.,0.2,0.5
comment: ,"Here is a youtuber toy reviewer ""hatching"" them with a hammer, just in case this is really a problem. 

https://www.youtube.com/watch?v=ERDlap6S4aE",0.1,0.2
comment: ,"Does the Clinton News Network own stock in this toy company?

Looks like a free ad to me.",0,0.4
comment: ,Just buy ya a chicken its much cheaper and you will have eggs hatching all the time!,0.1,0.1
comment: ,First world problems!,0.2,0.2
comment: ,Oh god.  The inhumanity.  At least give these children a participation trophy.,0,0.6
5550296508_10155846488081509,"From all-new airliners made by Russia and China to a trio of twin-aisle jets from Boeing and Airbus, 2017 will bring an unusually large batch of new airplanes.",The world's new planes in 2017,link,http://cnn.it/2hCgznf,2017-01-01 08:01:01,3719,362,579,3547,102,65,2,1,2
comment: ,commander in chief Donald trump #CIC,0.4,0.4
comment: ,I want to Buy one to Destroy Donald Trump Tower in new york. #Allahu Akbar :),0.6,1.2
comment: ,"I wouldn't go near passenger plane that's made in Russia, and especially China however budget they are.",-0.3,0.3
comment: ,"I wouldn't go near passenger plane that's made in Russia, and especially China however budget they are.",-0.3,0.3
comment: ,Who gets on a plane made in China??? Then again America is not up there in technology these days.,-0.5,1
comment: ,Yastin Gar,0.1,0.1
comment: ,Are you serious?,-0.3,0.3
comment: ,Gavin,0.1,0.1
comment: ,Nils Meza check it,0.2,0.2
comment: ,"Will Barker, Asian countries will surpass America soon.asian countries are developing faster in the technological field faster as the empire begins to crumble.
Yes America is very advanced and it will be like this for a long time but not for many decades to come.",0.3,0.6
comment: ,they look so good bruh,0.7,0.7
comment: ,Even your people buy and selling Chinese items.lol what kind of items have you been made up for the ?? you really jealous about them that why you're taking like this idiot things.most of African people heart not good.you are in the hell.,-0.6,0.6
comment: ,,0,0
comment: ,"I wouldn't go for American plane, don't trust American engineering. They have bad cars, bad trains, bad food and politics. Just don't go to America.",-0.4,1.3
comment: ,Yet NASA uses Russian Soyuz Rockets to send astronauts into space.,-0.1,0.1
comment: ,"I am not jealous of the Chinese,learn to read between the line before you accuse me of jealous.in fact I am using a huawel p9 to view social media.",-0.8,0.8
comment: ,"Russia won the WW2, and they weren't prepared for war. Do not underestimate them.",0.1,0.7
comment: ,Good choice,0.7,0.7
comment: ,Lol why u hate Americans so much despite the fact we owe a lot to Americans for all the developments around the globe,-0.4,0.4
comment: ,"And what's your point? Their space program is proven, their commercial airlines is another story, they keep dropping out of the sky at a disproportionate rate.",-0.2,0.4
comment: ,Try pakistan airline.,0.3,0.3
comment: ,"Ivelin, your a bit off topic..",0.1,0.1
comment: ,"Airplane will be made in India and China.
Licensed from Boeing and Airbus.
Cheep production , good quality and close to the future markets.",0.3,1.2
comment: ,Name one good thing that has come out of Africa other than Nelson Mandela? I'm waiting...,0.1,0.2
comment: ,Nils Meza  their new concept is extra from old one,0.2,0.2
5550296508_10155846362911509,"President Obama says his mom was ""eccentric in many ways,"" but she was also someone who ""loved the heck out of her kids.""",Obama explains why his mom's parenting style worked,link,http://cnn.it/2hBr1eY,2017-01-01 07:01:01,7044,898,420,6168,785,12,67,3,9
